SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,AToB0,AToB1,AToB2,Author,BlueMatrixColumn,BlueTRC,BoundingBox,BToA0,BToA1,BToA2,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,ColorSpaceData,Comments,Company,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,Date,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,Gamut,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,TwitterCard,TwitterDescription,TwitterImage,TwitterTitle,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Viewport,Warning,WordCount,XMPToolkit,YandexVerification
aca_2022_getting-started-guide_en-us.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keep yourself secure online by taking Amazon's cybersecurity awareness training and learn about cyber risks like phishing and social engineering.,,,,,,.,,,12.57,,2024:04:17 20:43:44-04:00,2024:04:17 20:43:44-04:00,2024:04:17 20:43:44-04:00,aca_2022_getting-started-guide_en-us.pdf,-rw-r--r--,3.8 kB,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Cybersecurity Awareness training",,,Keep yourself secure online by taking Amazon's cybersecurity awareness training and learn about cyber risks like phishing and social engineering.,https://learnsecurity.amazon.com/img/social/share-image.png,Cybersecurity Awareness training,,,,,,"width=device-width,initial-scale=1",,,,
aca_2022_getting-started-guide_ru-ru.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keep yourself secure online by taking Amazon's cybersecurity awareness training and learn about cyber risks like phishing and social engineering.,,,,,,.,,,12.57,,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,aca_2022_getting-started-guide_ru-ru.pdf,-rw-r--r--,3.8 kB,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Cybersecurity Awareness training",,,Keep yourself secure online by taking Amazon's cybersecurity awareness training and learn about cyber risks like phishing and social engineering.,https://learnsecurity.amazon.com/img/social/share-image.png,Cybersecurity Awareness training,,,,,,"width=device-width,initial-scale=1",,,,
acm-apiref.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:01-04:00,2024:04:17 20:43:01-04:00,2024:04:17 20:43:01-04:00,acm-apiref.pdf,-rw-r--r--,255 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
adsreports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,2024:04:17 20:42:30-04:00,adsreports,-rw-r--r--,333 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301 Moved Permanently,,,,,,,,,,,,,,,
amazon_business_2024_state_of_procurement_report_u.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023:11:02 13:20:53-05:00,Adobe InDesign 19.0 (Macintosh),,,Adobe InDesign 19.0 (Macintosh),,,xmp.did:ab29a97f-40d5-4a4a-b935-06390abb7f6d,xmp.iid:3371b133-2e70-49af-b35f-bba615a171ff,xmp.did:f55ab49b-caf7-4b52-a407-7f1ad12e4f89,default,,,,,,,.,xmp.id:5a5d9b76-9acd-45dc-8424-91137e6174dc,,12.57,,2024:04:17 20:42:39-04:00,2024:04:17 20:42:40-04:00,2024:04:17 20:42:40-04:00,amazon_business_2024_state_of_procurement_report_u.pdf,-rw-r--r--,19 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 19.0 (Macintosh),2023:11:02 13:20:53-05:00,,,,uuid:fcb700f7-1527-6d49-9e68-a2b36fac3762,,en-US,Yes,,,,,,,,,,,,,,,,,2024:01:09 13:47:36-06:00,,application/pdf,,2024:01:09 13:47:36-06:00,,,,xmp.did:f55ab49b-caf7-4b52-a407-7f1ad12e4f89,34,,,,1.7,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
AmazonBusiness-CertificationTypes.pdf,,,,,,,,,,,,Microsoft Office User,,,,,,,,,,,,,,,,,,2021:10:13 16:14:36-05:00,Microsoft Office User,,,Microsoft® Word 2019,,,,,,,,,,,,,.,uuid:A7392574-1022-488E-8015-30F8F79CB980,,12.57,,2024:04:17 20:42:49-04:00,2024:04:17 20:42:49-04:00,2024:04:17 20:42:49-04:00,AmazonBusiness-CertificationTypes.pdf,-rw-r--r--,169 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:A7392574-1022-488E-8015-30F8F79CB980,,en-US,No,,,,,,,,,,,,,,,,,,,application/pdf,,2021:10:13 16:14:36-05:00,,,,,6,,,,1.7,,,,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,3.1-701,
AmazonBusiness_IndustrialsActionGuide_v2.0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023:02:07 09:02:25-06:00,Adobe InDesign 18.0 (Macintosh),,,Adobe InDesign 18.0 (Macintosh),,,xmp.did:885ec085-47af-4437-969b-33d295b1cb31,xmp.iid:ac4de23e-6b09-4fe9-b719-10a155ac0929,xmp.did:646fb061-7d3c-4c68-86e7-a92d3f1af31f,default,,,,,,,.,xmp.id:c7aeb576-918d-4c50-818c-c5eb81a4d1e2,,12.57,,2024:04:17 20:44:37-04:00,2024:04:17 20:44:38-04:00,2024:04:17 20:44:38-04:00,AmazonBusiness_IndustrialsActionGuide_v2.0.pdf,-rw-r--r--,2.3 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.0 (Macintosh),2023:02:07 09:02:25-06:00,,,,uuid:52dca957-154c-ba4e-ae0f-a5da08d429be,,en-US,Yes,,,,,,,,,,,,,,,,,2023:02:07 09:02:31-06:00,,application/pdf,,2023:02:07 09:02:31-06:00,,,,xmp.did:646fb061-7d3c-4c68-86e7-a92d3f1af31f,5,,,,1.4,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 8.0-c001 79.328f76e, 2022/08/01-19:10:29        ",
Amazon-Business-Research-Report-2022.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022:09:21 13:26:06-05:00,Adobe InDesign 17.1 (Macintosh),,,Adobe InDesign 17.1 (Macintosh),,,xmp.did:53dbdc37-abd8-486a-921c-410be1f398c9,xmp.iid:2f42b8e4-bdf9-45dc-956e-44de4bdefc4d,xmp.did:f55ab49b-caf7-4b52-a407-7f1ad12e4f89,default,,,,,,,.,xmp.id:cea6eda9-0691-4deb-81b8-33e35c79c6a9,,12.57,,2024:04:17 20:44:43-04:00,2024:04:17 20:44:43-04:00,2024:04:17 20:44:43-04:00,Amazon-Business-Research-Report-2022.pdf,-rw-r--r--,4.4 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2022:09:21 13:26:06-05:00,,,,uuid:08795a6c-1ae7-014d-89fe-062442fcf7dd,,en-US,Yes,,,,,,,,,,,,,,,,,2022:09:21 13:26:18-05:00,,application/pdf,,2022:09:21 13:26:18-05:00,,,,xmp.did:f55ab49b-caf7-4b52-a407-7f1ad12e4f89,27,OneColumn,,,1.7,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
amazon-business-sso-integration-guide.pdf,,,,,,,,,,,,Harold Chacon (eg+),,,,,,,,,,,,,,,,,,2023:08:17 13:54:04-04:00,Harold Chacon (eg+),,,Microsoft® Word 2019,,,,,,,,,,,,,.,uuid:68FC519F-177A-4761-A183-9F0AB5582539,,12.57,,2024:04:17 20:44:44-04:00,2024:04:17 20:44:44-04:00,2024:04:17 20:44:44-04:00,amazon-business-sso-integration-guide.pdf,-rw-r--r--,1598 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:68FC519F-177A-4761-A183-9F0AB5582539,,en-US,No,,,,,,,,,,,,,,,,,,,application/pdf,,2023:08:17 13:54:04-04:00,,,,,20,,,,1.7,,,,,Microsoft® Word 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,3.1-701,
amazonsecuritylake-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:57-04:00,2024:04:17 20:43:57-04:00,2024:04:17 20:43:57-04:00,amazonsecuritylake-api.pdf,-rw-r--r--,277 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
Amazon_Supplier_Quality_Assurance_Program_Manual(en-US).pdf,,,,,,,,,,,,"Quaglieri, Brian",,,,,,,,,,,,,,,,,,2024:02:06 13:15:55-08:00,"Quaglieri, Brian",,,Microsoft® Word LTSC,,,,,,,,,,,,,.,uuid:E539BECA-04DF-402E-8BDF-F33D6D95D23D,,12.57,,2024:04:17 20:43:59-04:00,2024:04:17 20:44:00-04:00,2024:04:17 20:44:00-04:00,Amazon_Supplier_Quality_Assurance_Program_Manual(en-US).pdf,-rw-r--r--,663 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:E539BECA-04DF-402E-8BDF-F33D6D95D23D,,en-US,No,,,,,,,,,,,,,,,,,,,application/pdf,,2024:02:06 13:15:55-08:00,,,,,14,,,,1.7,,,,,Microsoft® Word LTSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,3.1-701,
amg-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:30-04:00,2024:04:17 20:43:30-04:00,2024:04:17 20:43:30-04:00,amg-api.pdf,-rw-r--r--,256 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
amplifyuibuilder-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:03-04:00,2024:04:17 20:43:03-04:00,2024:04:17 20:43:03-04:00,amplifyuibuilder-api.pdf,-rw-r--r--,278 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
AMZ_Comparsion_Infographic_19_Final.pdf,589,RGB,Color,23.0.4,2,Inches,800,,,,,,,,-2 -953 1283 819,,,,,,,,,,,,,,9,2019:06:25 18:15:38Z,Adobe Illustrator CC 23.0 (Macintosh),,,Adobe Illustrator CC 23.0 (Macintosh),23,,xmp.did:892eeed7-ba29-4a37-9e0d-5995bd055da0,xmp.iid:892eeed7-ba29-4a37-9e0d-5995bd055da0,xmp.did:c1d10adf-22a4-4eaa-93de-883cedea58de,proof:pdf,,,,,,,.,xmp.did:212a1419-62fb-41c6-aebd-36e4782e90d9,,12.57,2020:02:20 16:59:58.435Z,2024:04:17 20:44:21-04:00,2024:04:17 20:44:22-04:00,2024:04:17 20:44:22-04:00,AMZ_Comparsion_Infographic_19_Final.pdf,-rw-r--r--,363 kB,PDF,pdf,"false, false, false, false, false","Thin, Light, Regular, Medium, Bold","Amazon Ember, Amazon Ember, Amazon Ember, Amazon Ember, Amazon Ember","AmazonEmber_Th.ttf, AmazonEmber_Lt.ttf, AmazonEmber_Rg.ttf, AmazonEmber_Md.ttf, AmazonEmber_Bd.ttf","AmazonEmber-Thin, AmazonEmber-Light, AmazonEmber-Regular, AmazonEmber-Medium, AmazonEmber-Bold","Open Type, Open Type, Open Type, Open Type, Open Type","Version 1.000, Version 1.000, Version 1.000, Version 1.020, Version 1.000","Kong Lu, ",application/pdf,,,,,,False,True,,"converted, saved, saved","/, /, /","xmp.iid:168e955a-ae04-43cf-841e-ce4dfb194eda, xmp.iid:212a1419-62fb-41c6-aebd-36e4782e90d9",from application/x-indesign to application/pdf,"Adobe InDesign CC 13.0 (Macintosh), Adobe Illustrator CC 23.0 (Macintosh), Adobe Illustrator CC 23.0 (Macintosh)","2018:04:06 16:20:22.000-07:00, 2019:02:06 14:01:36.000-08:00, 2019:06:25 11:15:38.000-07:00",,,,uuid:3b498026-39a9-594f-8317-281c267bf8d7,,,Yes,,,,,,,24.584954,Inches,8.500000,,,,,,,,2019:06:25 11:18:40.000-07:00,,application/pdf,2020:03:09 21:21:34.862Z,2020:03:09 21:21:35Z,,1,1,xmp.did:c1d10adf-22a4-4eaa-93de-883cedea58de,1,,,,1.6,24.584999999999997,8.5,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,proof:pdf,,5afcbe3b43e74e38ba04a36e84510855d45eb806,365683,,,,,,,,,,,,,,,,,,,,,,,,Default Swatch Group,0,,,JPEG,256,"(Binary data 22146 bytes, use -b option to extract)",188,AMZ_Comparsion_Infographic_19_Final,Unknown (false),,,,,,,,,,,,,"Adobe XMP Core 5.6-c148 79.163858, 2019/03/06-03:18:36        ",
appfabric-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:37-04:00,2024:04:17 20:43:37-04:00,2024:04:17 20:43:37-04:00,appfabric-api.pdf,-rw-r--r--,255 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
appintegrations.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:39-04:00,2024:04:17 20:42:39-04:00,2024:04:17 20:42:39-04:00,appintegrations.pdf,-rw-r--r--,272 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
apprunner-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:07-04:00,2024:04:17 20:43:07-04:00,2024:04:17 20:43:07-04:00,apprunner-api.pdf,-rw-r--r--,255 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
appsync-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:44-04:00,2024:04:17 20:43:44-04:00,2024:04:17 20:43:44-04:00,appsync-api.pdf,-rw-r--r--,260 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
aps_adv_tv_casestudy_future_today_031622.pdf,,,,,,,,,"(Binary data 41478 bytes, use -b option to extract)","(Binary data 41478 bytes, use -b option to extract)","(Binary data 41478 bytes, use -b option to extract)",,,,,"(Binary data 145588 bytes, use -b option to extract)","(Binary data 145588 bytes, use -b option to extract)","(Binary data 145588 bytes, use -b option to extract)",,,,,,"Not Embedded, Independent",CMYK,,,0.9642 1 0.82491,,2022:03:16 14:13:54-07:00,Adobe InDesign 17.1 (Macintosh),,,Adobe InDesign 17.1 (Macintosh),,,xmp.did:91e6759a-5a1d-4f2d-b0c2-a0f14e03f267,xmp.iid:4445900e-56a1-4a51-a4e4-9e33ddde75db,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,default,,"Reflective, Glossy, Positive, Color",Adobe Systems Inc.,,,,.,xmp.id:631c9d7b-955b-41ec-b191-ddfab2a40ab5,,12.57,,2024:04:17 20:44:17-04:00,2024:04:17 20:44:18-04:00,2024:04:17 20:44:18-04:00,aps_adv_tv_casestudy_future_today_031622.pdf,-rw-r--r--,537 kB,PDF,pdf,,,,,,,,,application/pdf,"(Binary data 37009 bytes, use -b option to extract)",,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2022:03:16 14:13:54-07:00,,,,uuid:c69c92bb-cbf8-264b-8ef5-0ed6eb0e98e0,,en-US,Yes,,,,,,,,,,,,,,,,0.7084 0.73595 0.57104,2022:03:16 14:13:54-07:00,,application/pdf,,2022:03:16 14:13:54-07:00,,,,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,1,,,,1.4,,,,Apple Computer Inc.,Adobe PDF Library 16.0.5,Output Device Profile,Adobe Systems Inc.,"Lab ","Copyright 2000 Adobe Systems, Inc.",Adobe Systems Inc.,2000:07:26 05:41:53,U.S. Web Coated (SWOP) v2,acsp,0,2.1.0,,,Perceptual,proof:pdf,,,,118783662,Amazon Ember,OpenType - TT,118783662,--,,0,AmazonEmber-Light,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.b0f8be9, 2021/12/08-19:11:22        ",
aps_brochure_sis_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019:02:04 09:48:52-08:00,Adobe InDesign CC 14.0 (Macintosh),,,Adobe InDesign CC 14.0 (Macintosh),,,xmp.did:544035f6-8896-4b4f-af13-fdec22929984,xmp.iid:6568047e-d7e8-42fb-80b0-a3c1e57866c0,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,default,,,,,,,.,xmp.id:0558b18c-3ffa-4958-8d20-82c95cd5bcdf,,12.57,,2024:04:17 20:44:27-04:00,2024:04:17 20:44:27-04:00,2024:04:17 20:44:27-04:00,aps_brochure_sis_2019.pdf,-rw-r--r--,578 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 14.0 (Macintosh),2019:02:04 09:48:52-08:00,,,,uuid:2e944c30-ec37-274d-b02d-ead48d15bbe1,,en-US,Yes,,,,,,,,,,,,,,,,,2019:02:04 09:48:52-08:00,,application/pdf,,2019:02:04 09:48:52-08:00,,,,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,1851114767,Amazon Ember,OpenType - TT,1851114767,--,,0,AmazonEmber-Regular,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c145 79.163499, 2018/08/13-16:40:22        ",
aps_case_study_dailybeast_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019:01:23 08:25:08-08:00,Adobe InDesign CC 14.0 (Macintosh),,,Adobe InDesign CC 14.0 (Macintosh),,,xmp.did:5d5f4a31-1a48-4e10-9682-a4b361b3eba6,xmp.iid:aadd176f-87b5-4a42-9720-a1d21d46d47e,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,default,,,,,,,.,xmp.id:05ec08e0-9a3a-4cc0-9b96-a9e748abff64,,12.57,,2024:04:17 20:44:31-04:00,2024:04:17 20:44:31-04:00,2024:04:17 20:44:31-04:00,aps_case_study_dailybeast_2019.pdf,-rw-r--r--,149 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 14.0 (Macintosh),2019:01:23 08:25:08-08:00,,,,uuid:649f5389-d2a8-3a42-bd09-4e66cc53fefb,,en-US,Yes,,,,,,,,,,,,,,,,,2019:01:23 08:25:08-08:00,,application/pdf,,2019:01:23 08:25:08-08:00,,,,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,1,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,1851114767,Amazon Ember,OpenType - TT,1851114767,--,,0,AmazonEmber-Regular,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c145 79.163499, 2018/08/13-16:40:22        ",
aps_casestudy_daily_beast_2022.pdf,,,,,,,,,"(Binary data 41478 bytes, use -b option to extract)","(Binary data 41478 bytes, use -b option to extract)","(Binary data 41478 bytes, use -b option to extract)",,,,,"(Binary data 145588 bytes, use -b option to extract)","(Binary data 145588 bytes, use -b option to extract)","(Binary data 145588 bytes, use -b option to extract)",,,,,,"Not Embedded, Independent",CMYK,,,0.9642 1 0.82491,,2021:11:29 17:07:02-08:00,Adobe InDesign 17.0 (Macintosh),,,Adobe InDesign 17.0 (Macintosh),,,xmp.did:824c4f2f-599a-4852-85fd-15c33796e2d4,xmp.iid:ece1969e-2bb3-4cf0-a875-4d4d33194c65,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,default,,"Reflective, Glossy, Positive, Color",Adobe Systems Inc.,,,,.,xmp.id:4d40198e-9127-4cfb-9434-ad6e63644997,,12.57,,2024:04:17 20:44:36-04:00,2024:04:17 20:44:36-04:00,2024:04:17 20:44:36-04:00,aps_casestudy_daily_beast_2022.pdf,-rw-r--r--,532 kB,PDF,pdf,,,,,,,,,application/pdf,"(Binary data 37009 bytes, use -b option to extract)",,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.0 (Macintosh),2021:11:29 17:07:02-08:00,,,,uuid:9bc37ab0-fce4-624f-9fd2-dd9449ed4c05,,en-US,Yes,,,,,,,,,,,,,,,,0.7084 0.73595 0.57104,2021:11:29 17:07:02-08:00,,application/pdf,,2021:11:29 17:07:02-08:00,,,,xmp.did:e69f64a4-f21b-41b0-bcd3-3ff61c92915e,1,,,,1.4,,,,Apple Computer Inc.,Adobe PDF Library 16.0.3,Output Device Profile,Adobe Systems Inc.,"Lab ","Copyright 2000 Adobe Systems, Inc.",Adobe Systems Inc.,2000:07:26 05:41:53,U.S. Web Coated (SWOP) v2,acsp,0,2.1.0,,,Perceptual,proof:pdf,,,,1851114767,Amazon Ember,OpenType - TT,1851114767,--,,0,AmazonEmber-Regular,0.002,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 7.1-c000 79.a8731b9, 2021/09/09-00:37:38        ",
