SourceFile,About,AggregationType,AnnotationUsageRights,AppleKeywords,Appligent,Author,BlueMatrixColumn,BlueTRC,Category,ChromaticAdaptation,CMMFlags,ColorSpaceData,Comments,Company,Conformance,ConnectionSpaceIlluminant,Copyright,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DcTitle,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,DOI,EndingPage,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,GrayTRC,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,JCALibraryBuild,Journal_article_version,KeyStampMp,Keywords,Language,Linearized,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceFilePath,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModDate,ModifyDate,MTWinEqns,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,Part,PDFVersion,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,SchemasNamespaceURI,SchemasPrefix,SchemasPropertyCategory,SchemasPropertyDescription,SchemasPropertyName,SchemasPropertyValueType,SchemasSchema,SchemasValueTypeDescription,SchemasValueTypeNamespaceURI,SchemasValueTypePrefix,SchemasValueTypeType,SignatureUsageRights,SigningAuthority,SigningDate,SourceModified,StartingPage,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantCyan,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,TemplateVersion,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,URL,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,Wps-articledoi,Wps-journaldoi,Wps-proclevel,XMPToolkit
glibert_strang_text.pdf,,,,,,Gil Strang,,,,,,,,,,,,,2009:06:11 18:25:58-04:00,,Gil Strang,Adobe Acrobat 6.02,,,,,,,,,,,,,,,,,,,,.,,uuid:b56580f4-56d6-11de-9215-0017f2d3e713,,,,12.70,2024:04:16 13:18:39-04:00,2024:04:16 13:18:42-04:00,2024:04:16 13:18:42-04:00,glibert_strang_text.pdf,-rw-r--r--,41 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,No,,,,,,,,,,,,uuid:c5d53dde-59cd-11de-9b74-0017f2d3e713,,,,,,,EN,Yes,,,,,,,,,,,,,,,,2009:06:15 12:58:13-04:00,application/pdf,,2009:06:15 12:58:13-04:00,,,,671,,,,,,,,,1.6,,,Adobe Acrobat 6.02 Paper Capture Plug-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,Calculus,,,,,,,,,,,,,,3.1-701
grads,,,,,,,,,,,,,,,,,,,2024:04:16 15:07:40+01:00,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:45-04:00,2024:04:16 13:17:45-04:00,2024:04:16 13:17:45-04:00,grads,-rw-r--r--,654 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2024:04:16 15:07:40+01:00,,,,5,,,,,,OneColumn,UseOutlines,,1.4,,,mPDF 5.7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graduate Students,,,,,,,,,,[minor] PDF header is not at start of file,,,,
GRV%20Expected%20values.pdf,,,,,,Lockheed Martin,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,0.9642 1 0.82491,,,2002:02:06 12:55:55-05:00,2002:02:06 17:55:55Z,Lockheed Martin,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.70,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,GRV%20Expected%20values.pdf,-rw-r--r--,165 kB,PDF,pdf,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,Yes,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2002:02:06 17:55:55Z,application/pdf,2002:02:06 17:55:55Z,2002:02:06 12:56:06-05:00,,,,2,,,,,,,UseNone,,1.3,,Microsoft Corporation,Acrobat Distiller 5.0 (Windows),Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cathode Ray Tube Display,,,,,,Expected values (moments) of a zero-mean Gaussian Random Variable:,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,
h4.pdf,,,,,,,,,,,,,,,,,,,2008:03:05 20:33:58-05:00,," TeX output 2008.03.05:2033",,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:36-04:00,2024:04:16 13:17:36-04:00,2024:04:16 13:17:36-04:00,h4.pdf,-rw-r--r--,71 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,3,,,,,,,,,1.2,,,"dvipdfm 0.13.2c, Copyright © 1998, by Mark A. Wicks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handbook_2017.pdf,,,,,,,,,,,,,,,,,,,2019:04:03 18:14:14-04:00,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:32-04:00,2024:04:16 13:18:32-04:00,2024:04:16 13:18:32-04:00,handbook_2017.pdf,-rw-r--r--,133 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2019:04:03 18:14:14-04:00,,,,17,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.14159265-2.6-1.40.18 (TeX Live 2017) kpathsea version 6.2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
HistogramFinal.pdf,,,,,,,,,,,,,,,,,,,2017:01:21 04:01:40-05:00,,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,.,,uuid:fead9835-1f63-43f2-b1e4-2cc5eed053bd,,,,12.70,2024:04:16 13:17:37-04:00,2024:04:16 13:17:38-04:00,2024:04:16 13:17:38-04:00,HistogramFinal.pdf,-rw-r--r--,485 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:bd2c754f-3a6e-4143-94d5-531b98090261,,,,,,,,Yes,,,,,,,,,,,,,,,,2017:01:21 04:02:50-05:00,application/pdf,,2017:01:21 04:02:50-05:00,,,,6,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.5496 (1.40.15),This is MiKTeX-pdfTeX 2.9.5496 (1.40.15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        "
i501_kempe-cook.pdf,,,,,,"Cook, Lucas Donald",,,,,,,,,,,,,2017:11:06 17:21:34-05:00,,"Cook, Lucas Donald",Acrobat PDFMaker 17 for PowerPoint,,,,,,,,,,,,,,,,,,,,.,,uuid:e8d17276-fa7e-4010-9aab-407d2c7eaaf7,,,,12.70,2024:04:16 13:17:46-04:00,2024:04:16 13:17:46-04:00,2024:04:16 13:17:46-04:00,i501_kempe-cook.pdf,-rw-r--r--,1140 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:c41c05d6-45b8-46a8-ae92-c6996a423437,,,,,,,EN-US,Yes,,,,,,,,,,,,,,,,2017:11:06 17:21:39-05:00,application/pdf,,2017:11:06 17:21:39-05:00,,,,9,,,,,,SinglePage,,,1.5,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,Karl Popper Conjectures and Refutations,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        "
i501_paul_handout.pdf,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,0.9642 1 0.82491,,,2017:08:30 02:02:44Z,,Word,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.70,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,2024:04:16 13:17:42-04:00,i501_paul_handout.pdf,-rw-r--r--,63 kB,PDF,pdf,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,No,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,application/pdf,,2017:08:30 02:02:44Z,,,,1,,,,,,,,,1.3,,Microsoft Corporation,Mac OS X 10.12.4 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,Microsoft Word - Weaver Handout.docx,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,
II-2%20BP%20Sampling_2007.pdf,,,,,,mfowler,,,,,,,,SUNY Binghamton,,,,,2007:08:16 07:59:39-04:00,,mfowler,Acrobat PDFMaker 7.0.5 for PowerPoint,,,,,,,,,,,,,,,,,,,,.,,uuid:4ee4c38e-cb70-4983-b1ac-369f579e7f82,,,,12.70,2024:04:16 13:18:56-04:00,2024:04:16 13:18:57-04:00,2024:04:16 13:18:57-04:00,II-2%20BP%20Sampling_2007.pdf,-rw-r--r--,263 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:46aa38b0-136f-4ff2-aebb-488354d9b659,,,,,,,,Yes,,,,,,,,,,,,,,,,2007:08:16 07:59:46-04:00,application/pdf,,2007:08:16 07:59:46-04:00,,,,12,,,,,,SinglePage,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,PowerPoint Presentation,,,,,,,,,,,,,,3.1-701
IN-pretraining-6.pdf,,,,,,"Jan Butora, Yassine Yousfi, and Jessica Fridrich",,,,,,,,,,,,,2021:04:28 16:40:11-04:00,,LaTeX with acmart 2018/12/16 v1.57 Typesetting articles for the Association for Computing Machinery and hyperref 2018/11/30 v6.88e Hypertext links for LaTeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:24-04:00,2024:04:16 13:18:24-04:00,2024:04:16 13:18:24-04:00,IN-pretraining-6.pdf,-rw-r--r--,737 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steganalysis, transfer learning, imagenet, JPEG, convolutional neural network",en,No,,,,,,,,,,,,,,,,,application/pdf,,2021:04:28 16:40:11-04:00,,,,6,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.6959 (1.40.20),,,,,,,,,,,,,,,,,,,,,,,,,,"-  Security and privacy; -  Computing methodologies  ->  -1!Image manipulation; -1!Neural networks; ",,,,,,,,,,,,,,,,,,,,,How to Pretrain for Steganalysis,,False,,,,,,,,,,,,
ip_230_tui.pdf,uuid:40f76ba1-0b77-41e4-9356-e00bf232cb9e,,,,,,,,,,,,,,,,,,2009:01:06 15:13:54Z,,,FrameMaker 7.2,,,,,,,,,,,,,,,,,,,,.,,uuid:e7834824-7bf1-4f33-8956-6165ab71b0da,,,,12.70,2024:04:16 13:18:22-04:00,2024:04:16 13:18:22-04:00,2024:04:16 13:18:22-04:00,ip_230_tui.pdf,-rw-r--r--,440 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,2009:08:24 12:17:44-07:00,application/pdf,,2009:08:24 12:17:44-07:00,,,,44,,,,,,,UseOutlines,,1.5,,,Acrobat Distiller 6.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShorePhone 230 / 230g User Guide,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
IV-05%20Polyphase%20FIlters_2007.pdf,,,,,,Mark Fowler,,,,,,,,State University of New York at Binghamton,,,,,2007:08:16 08:06:24-04:00,,Mark Fowler,Acrobat PDFMaker 7.0.5 for PowerPoint,,,,,,,,,,,,,,,,,,,,.,,uuid:1e9d767d-4ce8-4238-9143-e6fffb18b0d1,,,,12.70,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,IV-05%20Polyphase%20FIlters_2007.pdf,-rw-r--r--,199 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:148f1a79-f02e-4138-a19d-18b6253ce78f,,,,,,,,Yes,,,,,,,,,,,,,,,,2007:08:16 08:06:45-04:00,application/pdf,,2007:08:16 08:06:45-04:00,,,,39,,,,,,SinglePage,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,Efficient FIR Filtering for Decimation,,,,,,,,,,,,,,3.1-701
IV-06%20Multistage%20Schemes_2007.pdf,,,,,,Mark Fowler,,,,,,,,State University of New York at Binghamton,,,,,2007:08:16 08:07-04:00,,Mark Fowler,Acrobat PDFMaker 7.0.5 for PowerPoint,,,,,,,,,,,,,,,,,,,,.,,uuid:33d8585c-3860-4158-9add-339c9b5466eb,,,,12.70,2024:04:16 13:18:57-04:00,2024:04:16 13:18:57-04:00,2024:04:16 13:18:57-04:00,IV-06%20Multistage%20Schemes_2007.pdf,-rw-r--r--,69 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:b5c29d32-9e0d-4aea-8fc5-b5d1d7a252c5,,,,,,,,Yes,,,,,,,,,,,,,,,,2007:08:16 08:07:06-04:00,application/pdf,,2007:08:16 08:07:06-04:00,,,,12,,,,,,SinglePage,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,Efficient FIR Filtering for Decimation,,,,,,,,,,,,,,3.1-701
JACS_Zhou.pdf,,,,,,,,,,,,,,,,,,,1910:41:22 80:81:45,,Parlance Publisher 5.0/(Xyvision Postscript Formatter) 3.0 3,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:48-04:00,2024:04:16 13:17:48-04:00,2024:04:16 13:17:48-04:00,JACS_Zhou.pdf,-rw-r--r--,187 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,2,,,,,,,,,1.2,,,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Job Name,,,,,,,,,,,,,,
justin_lynd.pdf,,,,,,"Justin Lynd 0.3cm joint with Ellen Henke (Dresden), Assaf Libman (Aberdeen)",,,,,,,,,,,,,2021:04:06 15:15:18-05:00,,LaTeX with Beamer class,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:47-04:00,2024:04:16 13:18:47-04:00,2024:04:16 13:18:47-04:00,justin_lynd.pdf,-rw-r--r--,293 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2021:04:06 15:15:18-05:00,,,,24,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.14159265-2.6-1.40.18 (TeX Live 2017/Debian) kpathsea version 6.2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punctured groups for exotic fusion systems,,False,,,,,,,,,,,,
keysearch_spie.pdf,,,,,,Jessica Fridrich,,,,,,,,,,,,,2004:06:01 14:28:31-04:00,2004:06:01 18:28:31Z,Jessica Fridrich,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:30-04:00,2024:04:16 13:17:30-04:00,2024:04:16 13:17:30-04:00,keysearch_spie.pdf,-rw-r--r--,267 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,2004:06:01 18:28:31Z,application/pdf,2004:06:01 18:28:31Z,2004:06:01 14:28:31-04:00,,,,13,,,,,,,,,1.3,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - Keysearch_SPIE.doc,,,,,,,,,,,,,,
kl_taylor.pdf,,,,,,,,,,,,,,,,,,,2003:01:20 17:45:37-08:00,," TeX output 2003.01.20:1745",,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:27-04:00,2024:04:16 13:17:27-04:00,2024:04:16 13:17:27-04:00,kl_taylor.pdf,-rw-r--r--,37 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,2,,,,,,,,,1.2,,,"dvipdfm 0.13.2c, Copyright © 1998, by Mark A. Wicks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Koenig_2020_BRCASD-Handout.pdf,,,,,,Mareile Koenig,,,,,,,,,,,,,2020:03:11 22:58:57Z,,PowerPoint,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:10-04:00,2024:04:16 13:17:11-04:00,2024:04:16 13:17:11-04:00,Koenig_2020_BRCASD-Handout.pdf,-rw-r--r--,19 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2020:03:11 22:58:57Z,,,,48,,,,,,,,,1.4,,,macOS Version 10.14.6 (Build 18G3020) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_Koenig (2020) BRCASD-Handout,,,,,,,,,,,,,,
Langmuire%20Alumina2.pdf,,,,,,,,,,,,,,,,,,,1910:10:32 21:50:90,,Parlance Publisher 5.0/(Xyvision Postscript Formatter) 3.0 3,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:45-04:00,2024:04:16 13:18:45-04:00,2024:04:16 13:18:45-04:00,Langmuire%20Alumina2.pdf,-rw-r--r--,275 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,7,,,,,,,,,1.2,,,Acrobat Distiller Command 3.01 for Solaris 2.3 and later (SPARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Job Name,,,,,,,,,,,,,,
lecture15.pdf,,,,,,,,,,,,,,,,,,,2015:02:18 13:56:17-05:00,,LaTeX with Beamer class version 3.32,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:47-04:00,2024:04:16 13:18:48-04:00,2024:04:16 13:18:48-04:00,lecture15.pdf,-rw-r--r--,736 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2015:02:18 13:56:17-05:00,,,,93,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.1415926-2.6-1.40.14 (TeX Live 2014/dev) kpathsea version 6.2.0dev",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
lecture25.pdf,,,,,,,,,,,,,,,,,,,2015:03:10 12:02:34-04:00,,LaTeX with Beamer class version 3.32,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:43-04:00,2024:04:16 13:18:43-04:00,2024:04:16 13:18:43-04:00,lecture25.pdf,-rw-r--r--,234 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2015:03:10 12:02:34-04:00,,,,65,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is pdfTeX, Version 3.1415926-2.6-1.40.14 (TeX Live 2014/dev) kpathsea version 6.2.0dev",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathematics in Action Chapter 4: STATISTICS,,False,,,,,,,,,,,,
LN01v4.pdf,,,,,,Sei,,,,,,,,,,,,,2015:06:07 19:33:45-04:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:4f6761b0-1b8c-445f-a7fd-8f7760c4b63e,,,,12.70,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,LN01v4.pdf,-rw-r--r--,412 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:4ccdeaae-0e22-45cc-9f3a-d91a70cc129c,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2015:06:07 19:33:45-04:00,,,,17,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - Chapter 1 Measurements 5-25-15 revised,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN06v4.pdf,,,,,,Suzuki,,,,,,,,,,,,,2014:06:09 09:16:30-04:00,,Suzuki,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:4cdc233a-2f08-4d95-9408-86f9e306f3f4,,,,12.70,2024:04:16 13:17:15-04:00,2024:04:16 13:17:15-04:00,2024:04:16 13:17:15-04:00,LN06v4.pdf,-rw-r--r--,786 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:9b0fa8c1-2114-4c06-84c2-302d06fce53d,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2014:06:09 09:16:30-04:00,,,,30,,,,,,,,,1.5,,,Acrobat Distiller 9.5.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-6 Revised 6-03-14,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c043 52.372728, 2009/01/18-15:08:04        "
