SourceFile,Author,BoundingBox,ColorMode,ContainerVersion,CreateDate,Creator,CreatorSubTool,CreatorTool,CreatorVersion,DateCreated,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Directory,DocChangeCount,DocumentID,Encryption,Error,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Language,Linearized,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MetadataDate,MIMEType,ModifyDate,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PDFVersion,PlateNames,Producer,RenditionClass,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,UserAccess,VersionID,Warning,XMPToolkit
manual_for_lifeactiv_micro_usb_cable.pdf,,,,,2018:01:10 09:01:02-08:00,Adobe InDesign CC 2017 (Macintosh),,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:51c72374-ba0e-4abd-81ee-241edb962cac,xmp.iid:3c888359-e583-479b-a607-f362a67972fb,xmp.did:1ab4f043-7132-4bcd-8b43-6bc493842f7d,default,.,,xmp.id:191a33ce-0d6e-4457-b7e9-eceeb307aff1,,,10.80,2024:04:18 13:11:34-04:00,2024:04:18 13:11:34-04:00,2024:04:18 13:11:34-04:00,manual_for_lifeactiv_micro_usb_cable.pdf,rw-r--r--,616 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2018:01:10 09:01:02-08:00,uuid:fd81a20e-fac3-0a4a-a6d3-567f4ebad167,en-US,Yes,,,,2018:01:10 09:01:09-08:00,application/pdf,2018:01:10 09:01:09-08:00,,xmp.did:1ab4f043-7132-4bcd-8b43-6bc493842f7d,11,,,,,,,,1.4,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,"Adobe XMP Core 5.6-c138 79.159824, 2016/09/14-01:09:01        "
MAP_OtterBox_ExoEdge_12-01-2020.pdf,,,,,,,,,,,,,,,.,,,,,10.80,2024:04:18 13:11:36-04:00,2024:04:18 13:11:36-04:00,2024:04:18 13:11:36-04:00,MAP_OtterBox_ExoEdge_12-01-2020.pdf,rw-r--r--,539 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,No,,,,,application/pdf,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Info object (31 0 obj) not found at 551303,
MobileGamingClip_Installation.pdf,,,,,2020:12:09 15:47:20-07:00,Adobe InDesign 15.1 (Macintosh),,Adobe InDesign 15.1 (Macintosh),,,xmp.did:e927755d-4a71-42bf-816d-89095513b9b0,xmp.iid:4db0d2cd-9508-415c-a85b-b2748c6f0ad0,xmp.did:e927755d-4a71-42bf-816d-89095513b9b0,default,.,,xmp.id:8b44084c-18cf-42d5-83e4-39efe0dbed77,,,10.80,2024:04:18 13:11:41-04:00,2024:04:18 13:11:41-04:00,2024:04:18 13:11:41-04:00,MobileGamingClip_Installation.pdf,rw-r--r--,453 kB,PDF,pdf,,,,,,,,,application/pdf,PDF/X-1a:2001,PDF/X-1:2001,,,No,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 15.1 (Macintosh),2020:12:09 15:47:20-07:00,uuid:57877d0f-33f4-2444-8de8-de9aa474511e,en-US,Yes,,,,2021:04:02 10:17:18-06:00,application/pdf,2021:04:02 10:17:18-06:00,,xmp.did:e927755d-4a71-42bf-816d-89095513b9b0,2,,,,,,,,1.3,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,OB3087_201203_Gaming Controller_Clip Install.indd,False,,1,,"Adobe XMP Core 5.6-c017 91.164464, 2020/06/15-10:20:05        "
motodroid_fre_user_manual.pdf,,,,,2014:10:15 11:41:04-07:00,Adobe InDesign CS6 (Macintosh),,Adobe InDesign CS6 (Macintosh),,,xmp.did:F77F11740720681188C6A02814210AF8,xmp.iid:47672ba5-6363-4cf4-b36b-1b9cb8055f01,xmp.did:8E6778040F206811822AD6C3A649A31A,default,.,,xmp.id:F87F11740720681188C6A02814210AF8,,,10.80,2024:04:18 13:11:22-04:00,2024:04:18 13:11:22-04:00,2024:04:18 13:11:22-04:00,motodroid_fre_user_manual.pdf,rw-r--r--,1022 kB,PDF,pdf,,,,,,,,,application/pdf,PDF/X-1a:2001,PDF/X-1:2001,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CS6 (Macintosh),2014:10:15 11:41:04-07:00,uuid:230504eb-fe3a-4943-a293-8fb2b8b8ff84,,No,,,,2014:10:15 11:41:11-07:00,application/pdf,2014:10:15 11:41:11-07:00,,xmp.did:8E6778040F206811822AD6C3A649A31A,13,,,,,,,,1.3,,Adobe PDF Library 10.0.1,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,Untitled-1,False,,1,,"Adobe XMP Core 5.3-c011 66.145661, 2012/02/06-14:56:27        "
Multi-mount-installation.pdf,,-129 -539 575 -197,,9,2022:11:30 11:05:45-06:00,Adobe Illustrator(R) 24.0,Adobe Illustrator,Adobe Illustrator 27.0 (Windows),27,,xmp.did:cb7effae-56d6-e342-bb23-cb711c1a4019,uuid:94cf295c-a6b9-40b8-adfb-58909e04e606,uuid:5D20892493BFDB11914A8590D31508C8,proof:pdf,.,,xmp.did:ce6b5eab-61f6-994b-839e-8e10b8c851c5,,,10.80,2024:04:18 13:11:38-04:00,2024:04:18 13:11:38-04:00,2024:04:18 13:11:38-04:00,Multi-mount-installation.pdf,rw-r--r--,1011 kB,PDF,pdf,"False, False","Bold, Medium","Nudista, Nudista","Nudista-Bold.otf, Nudista.otf","Nudista-Bold, Nudista","Open Type, Open Type","Version 001.000, Version 001.000","Seth Baker, ",application/pdf,,,True,True,,"saved, saved","/, /","xmp.iid:5cc8378a-655e-574a-bf10-dab43fa73cfb, xmp.iid:ce6b5eab-61f6-994b-839e-8e10b8c851c5",,"Adobe Illustrator 27.0 (Windows), Adobe Illustrator 27.0 (Windows)","2022:11:30 10:48:06-07:00, 2022:11:30 11:05:43-07:00",uuid:9de344bb-b38c-41c2-8a0f-a65692a4505f,,Yes,370.000000,Points,730.000000,2022:11:30 11:05:45-07:00,application/pdf,2022:11:30 11:05:45-07:00,1,uuid:5D20892493BFDB11914A8590D31508C8,1,,,,,,,,1.4,"Black, PANTONE 109 C, PANTONE Cool Gray 7 C",Adobe PDF library 16.07,proof:pdf,Print,,"6, 0","99, -1","0.000000, 100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 30.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 25.000000, 0.000000, 0.000000, 10.000000, 0.000000, 0.000000, 0.000000, 5.000000, 25.000000, 40.000000, 0.000000, 10.000000, 25.000000, 35.000000, 50.000000, 70.000000, 100.000000, 100.000000, 89.999400, 79.998800, 69.999700, 59.999100, 50.000000, 39.999400, 29.998800, 19.999700, 9.999100, 4.998800, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003100",,"0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.000000, 20.000000, 50.000000, 75.000000, 85.000000, 90.000000, 75.000000, 80.000000, 70.000000, 85.000000, 100.000000, 100.000000, 75.000000, 50.000000, 35.000000, 10.000000, 0.000000, 25.000000, 40.000000, 50.000000, 55.000000, 25.000000, 30.000000, 35.000000, 40.000000, 40.000000, 50.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 85.000000, 100.000000, 60.000000",,"86.274513, 63.137257","0.000000, 0.000000, 100.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 90.000000, 80.000000, 50.000000, 35.000000, 0.000000, 0.000000, 0.000000, 0.000000, 10.000000, 30.000000, 0.000000, 10.000000, 15.000000, 50.000000, 95.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 95.000000, 25.000000, 45.000000, 50.000000, 60.000000, 40.000000, 50.000000, 60.000000, 65.000000, 70.000000, 70.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 75.000000, 10.000000, 10.000000, 90.000000, 90.000000","CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, Lab, Lab, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK, CMYK",,"White, Black, CMYK Red, CMYK Yellow, CMYK Green, CMYK Cyan, CMYK Blue, CMYK Magenta, C=15 M=100 Y=90 K=10, C=0 M=90 Y=85 K=0, C=0 M=80 Y=95 K=0, C=0 M=50 Y=100 K=0, C=0 M=35 Y=85 K=0, C=5 M=0 Y=90 K=0, C=20 M=0 Y=100 K=0, C=50 M=0 Y=100 K=0, C=75 M=0 Y=100 K=0, C=85 M=10 Y=100 K=10, C=90 M=30 Y=95 K=30, C=75 M=0 Y=75 K=0, C=80 M=10 Y=45 K=0, C=70 M=15 Y=0 K=0, C=85 M=50 Y=0 K=0, C=100 M=95 Y=5 K=0, C=100 M=100 Y=25 K=25, C=75 M=100 Y=0 K=0, C=50 M=100 Y=0 K=0, C=35 M=100 Y=35 K=10, C=10 M=100 Y=50 K=0, C=0 M=95 Y=20 K=0, C=25 M=25 Y=40 K=0, C=40 M=45 Y=50 K=5, C=50 M=50 Y=60 K=25, C=55 M=60 Y=65 K=40, C=25 M=40 Y=65 K=0, C=30 M=50 Y=75 K=10, C=35 M=60 Y=80 K=25, C=40 M=65 Y=90 K=35, C=40 M=70 Y=100 K=50, C=50 M=70 Y=80 K=70, PANTONE 109 C, PANTONE Cool Gray 7 C, Black, C=0 M=0 Y=0 K=100, C=0 M=0 Y=0 K=90, C=0 M=0 Y=0 K=80, C=0 M=0 Y=0 K=70, C=0 M=0 Y=0 K=60, C=0 M=0 Y=0 K=50, C=0 M=0 Y=0 K=40, C=0 M=0 Y=0 K=30, C=0 M=0 Y=0 K=20, C=0 M=0 Y=0 K=10, C=0 M=0 Y=0 K=5, C=0 M=100 Y=100 K=0, C=0 M=75 Y=100 K=0, C=0 M=10 Y=95 K=0, C=85 M=10 Y=100 K=0, C=100 M=90 Y=0 K=0, C=60 M=90 Y=0 K=0","100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, SPOT, SPOT, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS","0.000000, 0.000000, 100.000000, 100.000000, 100.000000, 0.000000, 0.000000, 0.000000, 90.000000, 85.000000, 95.000000, 100.000000, 85.000000, 90.000000, 100.000000, 100.000000, 100.000000, 100.000000, 95.000000, 75.000000, 45.000000, 0.000000, 0.000000, 5.000000, 25.000000, 0.000000, 0.000000, 35.000000, 50.000000, 20.000000, 40.000000, 50.000000, 60.000000, 65.000000, 65.000000, 75.000000, 80.000000, 90.000000, 100.000000, 80.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 100.000000, 100.000000, 95.000000, 100.000000, 0.000000, 0.003100","Default Swatch Group, Grays, Brights","0, 1, 1",,JPEG,124,(Binary data 11693 bytes),256,Multi-mount,,,,,"Adobe XMP Core 7.2-c000 79.1b65a79, 2022/06/13-17:46:14        "
MultiMount-Power-Bank-with-Magsafe.pdf,,,,,2023:01:03 21:14:46Z,Word,,,,,,,,,.,,,,,10.80,2024:04:18 13:11:45-04:00,2024:04:18 13:11:45-04:00,2024:04:18 13:11:45-04:00,MultiMount-Power-Bank-with-Magsafe.pdf,rw-r--r--,601 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,No,,,,,application/pdf,2023:01:03 21:14:46Z,,,6,,,,,,,,1.3,,macOS Version 12.6 (Build 21G115) Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - MultiMount-Power-Bank-with-Magsafe.docx,,,,,
next_guide.pdf,,,,,2017:09:13 10:56:20-07:00,Adobe InDesign CC 2017 (Macintosh),,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:b9f5e7ff-cc5e-4694-a303-08fd8f628d37,xmp.iid:965645a7-9418-413e-bfc2-53b062972d56,xmp.did:812d8489-78fc-4f9c-bf3a-3b5148a2bd2f,default,.,,xmp.id:b6c0f6f5-6513-421a-beb4-02b8337697d5,,,10.80,2024:04:18 13:11:37-04:00,2024:04:18 13:11:37-04:00,2024:04:18 13:11:37-04:00,next_guide.pdf,rw-r--r--,126 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:09:13 10:56:20-07:00,uuid:ea293c0e-f6a0-5f40-b7d1-52712d497532,en-US,Yes,,,,2017:09:13 10:56:20-07:00,application/pdf,2017:09:13 10:56:20-07:00,,xmp.did:812d8489-78fc-4f9c-bf3a-3b5148a2bd2f,9,,,,,,,,1.7,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,"Adobe XMP Core 5.6-c138 79.159824, 2016/09/14-01:09:01        "
NUUD-iPhone-7-7-Plus.pdf,,,,,2016:10:14 15:24:52-06:00,Adobe InDesign CC 2015 (Macintosh),,Adobe InDesign CC 2015 (Macintosh),,,xmp.did:548aaf18-4822-405d-a6dc-7efa9b7a7e50,xmp.iid:cf78d946-e752-4857-a200-e0b8f552f3a9,xmp.did:8E6778040F206811822AD6C3A649A31A,default,.,,xmp.id:89981225-dcef-4435-92e7-1b466a661482,,,10.80,2024:04:18 13:11:50-04:00,2024:04:18 13:11:50-04:00,2024:04:18 13:11:50-04:00,NUUD-iPhone-7-7-Plus.pdf,rw-r--r--,2.6 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2015 (Macintosh),2016:10:14 15:24:52-06:00,uuid:d1e38fd7-b5ce-ac4e-b3bb-0f6119512308,en-US,Yes,,,,2016:10:14 15:24:56-06:00,application/pdf,2016:10:14 15:24:56-06:00,,xmp.did:8E6778040F206811822AD6C3A649A31A,41,,,,,,,,1.5,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,"Adobe XMP Core 5.6-c123 79.158978, 2016/02/13-01:11:19        "
Nuud-Tablet-owners-manual.pdf,,,,,2015:11:25 14:24:02-05:00,Adobe InDesign CC 2015 (Macintosh),,Adobe InDesign CC 2015 (Macintosh),,,xmp.did:aa8b22f4-e843-4221-a89f-cccd2879f7e5,xmp.iid:95efbaf6-720b-4b03-8971-8feb85d06ba2,xmp.did:8E6778040F206811822AD6C3A649A31A,default,.,,xmp.id:fa09e121-0d84-4e9c-ab98-989bb53c7775,,,10.80,2024:04:18 13:11:44-04:00,2024:04:18 13:11:44-04:00,2024:04:18 13:11:44-04:00,Nuud-Tablet-owners-manual.pdf,rw-r--r--,7.4 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2015 (Macintosh),2015:11:25 14:24:02-05:00,uuid:8fb7285c-3b39-4e41-8a30-8cf707cacf31,,No,,,,2015:11:25 14:24:17-05:00,application/pdf,2015:11:25 14:24:17-05:00,,xmp.did:8E6778040F206811822AD6C3A649A31A,48,,,,,,,,1.7,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,"Adobe XMP Core 5.6-c067 79.157747, 2015/03/30-23:40:42        "
OB4Kids-Cables-Tracking_Label_Information.pdf,,,,,2021:03:31 16:49:39Z,,,,,,,,,,.,,uuid:d3b939fe-59fa-3643-ab32-34bd50ffa40c,,,10.80,2024:04:18 13:12:01-04:00,2024:04:18 13:12:01-04:00,2024:04:18 13:12:01-04:00,OB4Kids-Cables-Tracking_Label_Information.pdf,rw-r--r--,203 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,No,,,,,,,uuid:6bb61854-5831-1945-99db-1ac8865bbf3d,,Yes,,,,2021:03:31 11:46:38-06:00,application/pdf,2021:03:31 11:46:38-06:00,,,1,,,,,,,,1.5,,iText® 5.4.4 ©2000-2013 1T3XT BVBA (AGPL-version),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c017 91.164464, 2020/06/15-10:20:05        "
otr10-drybox-3250-instructions.pdf,,,,,2017:02:24 16:27:08-07:00,Adobe InDesign CC 2017 (Macintosh),,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:72ea6275-0694-4077-a615-90a8ce7eb53f,xmp.iid:f4e208c5-4844-48a8-b235-bc6ccf18f283,xmp.did:8afa6913-5b4b-4572-84df-f0678e4674d3,default,.,,xmp.id:22123c9a-c9e7-4c92-a9bf-1cf7b4c533e6,,,10.80,2024:04:18 13:11:40-04:00,2024:04:18 13:11:40-04:00,2024:04:18 13:11:40-04:00,otr10-drybox-3250-instructions.pdf,rw-r--r--,131 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:02:24 16:27:08-07:00,uuid:d14fd460-3b34-7347-9e5c-1c50c2a884d1,en-US,Yes,,,,2017:02:24 16:27:15-07:00,application/pdf,2017:02:24 16:27:15-07:00,,xmp.did:8afa6913-5b4b-4572-84df-f0678e4674d3,3,,,,,,,,1.4,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,Yes,,,,,,False,,,,"Adobe XMP Core 5.6-c137 79.159768, 2016/08/11-13:24:42        "
OTTER0002004_Manifesto_Outside%5B9%5D%5B1%5D.pdf,,,,,,,,,,,,,,,.,,,,File is empty,10.80,2024:04:18 13:11:18-04:00,2024:04:18 13:11:18-04:00,2024:04:18 13:11:18-04:00,OTTER0002004_Manifesto_Outside%5B9%5D%5B1%5D.pdf,rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtterBox%20Accessories%20Safety%20%26%20Regulatory%20Information.pdf,,,,,2018:07:13 12:27:48-06:00,Adobe InDesign CC 13.1 (Macintosh),,Adobe InDesign CC 13.1 (Macintosh),,,xmp.did:ef8af470-5b14-4da7-89bf-3cd68ced7ff4,xmp.iid:18b40759-159d-4ead-9dfd-88b6638287a6,xmp.did:ef8af470-5b14-4da7-89bf-3cd68ced7ff4,default,.,,xmp.id:67839513-aa68-4898-b3f8-0af80a00b974,,,10.80,2024:04:18 13:12:01-04:00,2024:04:18 13:12:01-04:00,2024:04:18 13:12:01-04:00,OtterBox%20Accessories%20Safety%20%26%20Regulatory%20Information.pdf,rw-r--r--,734 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 13.1 (Macintosh),2018:07:13 12:27:48-06:00,uuid:ec3884bb-78f4-3d41-98b5-c12822ab4a21,en-US,Yes,,,,2018:07:13 12:27:52-06:00,application/pdf,2018:07:13 12:27:52-06:00,,xmp.did:ef8af470-5b14-4da7-89bf-3cd68ced7ff4,20,,,,,,,,1.4,,Adobe PDF Library 15.0,proof:pdf,,,,,,,,,,,,,,,,,,,Yes,,,,,,False,,,,"Adobe XMP Core 5.6-c143 79.161424, 2017/09/22-11:52:47        "
