SourceFile,About,ACS_OpenAccess_Stamp,ACS_OpenAccess_Version,AggregationType,AnnotationUsageRights,AppleKeywords,ArchivedFileName,Author,Authors,AuthorsPosition,BlueMatrixColumn,BlueTRC,CaptionWriter,Category,CMMFlags,ColorSpaceData,Comments,Company,Compression,Conformance,ConnectionSpaceIlluminant,Contact,ContactRef,Copyright,CoverDate,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains005B1005D,CrossMarkDomains005B2005D,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DateElement-refinement,DcTitle,Department,DepartmentRef,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-en-GB,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Doi,EIssn,ElsevierWebPDFSpecifications,Encryption,EndingPage,Error,ExifToolVersion,Extracted,ExtraFlags,Figures,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flags,Format,FormUsageRights,Fpage,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,IssueName,JavJournalArticleVersion,JCALibraryBuild,Journal_article_version,Keywords,Label,Lang,Language,Linearized,LineCount,Lpage,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceInstanceID,Marked,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,Newlines,Number,NumPages,OperatingSystem,OriginalDocumentID,Owner,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PageRange,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PostscriptName,PrimaryPlatform,PrismDoi,PrismVersionIdentifier,Producer,ProfileBlob,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationDate,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Rights,Rights-en-GB,RightsAgent,Robots,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,Source,SourceModified,StartingPage,State,Subject,Tables,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,Type,URL,UsageTerms,UserAccess,Version,VersionID,VersionIdentifier,VersionRef,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,WordCount,Words,WPS-ARTICLEDOI,WPS-JOURNALDOI,WPS-PROCLEVEL,XMPToolkit
fiatobjects.pdf,,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",,,,,0.9642 1 0.82491,,,,,,2018:02:24 15:34:59-05:00,,,,,,,,,,,,,,,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,uuid:27babefc-f589-4e17-a6b6-9404a7d0de1a,,,,,,,,12.70,,,,2024:04:16 13:26:12-04:00,2024:04:16 13:26:12-04:00,2024:04:16 13:26:12-04:00,fiatobjects.pdf,-rw-r--r--,159 kB,PDF,pdf,,application/pdf,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,uuid:cc9dece7-3f64-4131-86b6-09fb56de1dcf,,,,,,,,,,,Yes,,,76.03647 80 87.12462,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2018:02:24 15:34:59-05:00,,application/pdf,,,2018:02:24 15:34:59-05:00,,,,,,,18,,,,,,,,,,1.6,,,,Microsoft Corporation,,,,,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,,,,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
Fieldwork_tone_OM.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:33-04:00,2024:04:16 13:26:33-04:00,2024:04:16 13:26:33-04:00,Fieldwork_tone_OM.pdf,-rw-r--r--,249 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,,,,,,,,
Filters.pdf,uuid:0cdcd407-5042-483d-9aaf-0ea7c9ae286f,,,,,,,Scott Woodward,,,,,,,,,,University at Buffalo,,,,,,,,,2005:12:02 15:11:07-05:00,,Scott Woodward,,Acrobat PDFMaker 6.0 for Word,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:45ab0ed5-201d-43b3-9adc-c58184a05e73,,,,,,,,12.70,,,,2024:04:16 13:26:29-04:00,2024:04:16 13:26:29-04:00,2024:04:16 13:26:29-04:00,Filters.pdf,-rw-r--r--,581 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2005:12:02 15:11:58-05:00,,application/pdf,,,2005:12:02 15:11:58-05:00,,,,,,,11,,,,,,,,,,1.4,,,,,,,Acrobat Distiller 6.0.1 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20051202200744,,,,,Yes,,,,,,Analog Filters,,,,,,,,4,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
finalexamsolutions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2008:12:18 12:40:10-05:00,," TeX output 2008.12.18:1240",,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,2024:04:16 13:26:51-04:00,finalexamsolutions.pdf,-rw-r--r--,84 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,,3,,,,,,,,,,1.2,,,,,,,"dvipdfm 0.13.2d, Copyright © 1998, by Mark A. Wicks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FiniteStatistics.pdf,,,,,,,,Scott Woodward,,,,,,,,,,,,,,,,,,,2008:09:26 13:37:49,,Microsoft® Office Word 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:33-04:00,2024:04:16 13:26:34-04:00,2024:04:16 13:26:34-04:00,FiniteStatistics.pdf,-rw-r--r--,527 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en-US,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2008:09:26 13:37:49,,,,,,,11,,,,,,,,,,1.5,,,,,,,Microsoft® Office Word 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Finite Statistics,,,,,,,,,,,,,,,,,,,,,,
Fleischhauer_2016.pdf,uuid:a9b574b5-0fc9-11e6-0000-21234f3a2435,,,,,,,,,,,,,,,,,,,,,,,,,,2016:04:28 20:22:28+02:00,,dvips(k) 5.995 Copyright 2015 Radical Eye Software,,dvips(k) 5.995 Copyright 2015 Radical Eye Software,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:a9b574b5-0fc9-11e6-0000-21234f3a2435,,,,,,,,12.70,,,,2024:04:16 13:26:21-04:00,2024:04:16 13:26:21-04:00,2024:04:16 13:26:21-04:00,Fleischhauer_2016.pdf,-rw-r--r--,1724 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2016:04:28 20:22:28+02:00,,,,,,,391,,,,,,,,,,1.4,,,,,,,MiKTeX GPL Ghostscript 9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation_Fleischhauer_final.dvi,,,,,,,,,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
fois1998.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2013:09:24 13:47:28-05:00,,TOSHIBA e-STUDIO5540C,,TOSHIBA e-STUDIO5540C,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:08baa4e3-5da8-4687-86e2-33816541586b,,,,,,,,12.70,,,,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,2024:04:16 13:26:23-04:00,fois1998.pdf,-rw-r--r--,644 kB,PDF,pdf,,application/pdf,,,,,,,,No,,,,,,,,,,,,uuid:9b59eab2-147f-45c7-969b-7244bb41305d,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2015:02:18 12:52:33-05:00,,application/pdf,,,2015:02:18 12:52:33-05:00,,,,,,,6,,,,,,,,,,1.7,,,,,,,Adobe Acrobat Pro 11.0.10 Paper Capture Plug-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
Fonetica_tonos_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,Fonetica_tonos_2014.pdf,-rw-r--r--,251 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,,,,,,,,
G4.pdf,,,,,,,,"Bessembinder, H.",,,,,,,,,,,,,,,,,,,2000:06:30 16:40:54,,Textures¨: PSPrinter 8.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,Standard V1.2 (40-bit),,,12.70,,,,2024:04:16 13:26:10-04:00,2024:04:16 13:26:10-04:00,2024:04:16 13:26:10-04:00,G4.pdf,-rw-r--r--,191 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,2000:07:11 14:39:17,,,,,,,27,,,,,,,UseOutlines,,,1.3,,,,,,,Acrobat Distiller 4.0 for Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal of Financial Intermediation,,,,,,,,"Tick Size, Spreads, and Liquidity: An Analysis of NasdaqSecurities Trading near Ten Dollars",,,,,,"Print, Copy, Annotate, Fill forms, Extract, Assemble, Print high-res",,,,,,,,,,,,,,,,
genderroles.pdf,,,,,,,,Bewley,,,,,,,,,,,,,,,,,,,2003:10:10 19:56:09Z,,Bewley,,PScript5.dll Version 5.2,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:8ba02030-ec8b-dd4d-b412-4b81b0243dd0,,,,,,,,12.70,,,,2024:04:16 13:26:15-04:00,2024:04:16 13:26:15-04:00,2024:04:16 13:26:15-04:00,genderroles.pdf,-rw-r--r--,628 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:37ffa7fe-dda4-6649-97b8-2cb2cae54716,,,,,,,,,,en,No,,,,,,,,,,,,,,,,,2019:02:20 10:02:20-05:00,,application/pdf,,,2019:02:20 10:02:20-05:00,,,,,,,14,,,,,,,,,,1.3,,,,,,,Acrobat Distiller 5.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Microsoft Word - PaperVersion.doc,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c016 91.163616, 2018/10/29-16:58:49        "
gensemroles.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2016:12:07 14:23:21+01:00,,RICOH Aficio MP C3002,,RICOH Aficio MP C3002,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:3b0432b8-1331-4475-9f7b-1231075237a5,,,,,,,,12.70,,,,2024:04:16 13:26:38-04:00,2024:04:16 13:26:38-04:00,2024:04:16 13:26:38-04:00,gensemroles.pdf,-rw-r--r--,1021 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:c66b08a9-5f17-ac4c-8f0e-992b4cdb0e24,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2016:12:07 14:26:18+01:00,,application/pdf,,,2016:12:07 14:26:18+01:00,,,,,,,10,,,,,,,,,,1.6,,,,,,,RICOH Aficio MP C3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.158975, 2016/02/13-02:40:29        "
Geologic_Time_Scale.pdf,,,,,,,,Bergslien,,,,,,,,,,,,,,,,,,,2002:02:11 12:18:34,,Microsoft Word,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,Geologic_Time_Scale.pdf,-rw-r--r--,30 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,,13,,,,,,,,,,1.2,,,,,,,Acrobat PDFWriter 4.05  for Power Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geologic Time Scale and Brief History of Life on Earth ",,,,,,,,,,,,,,,,,,,,,,
Georghegan03.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2002:11:20 12:47:36,,Alden Multimedia,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:16-04:00,2024:04:16 13:26:17-04:00,2024:04:16 13:26:17-04:00,Georghegan03.pdf,-rw-r--r--,5.2 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2002:11:20 12:47:52Z,,,,,,,42,,,,,,,UseOutlines,,,1.3,,,,,,,Acrobat Distiller 4.0 for Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PII: S0079-6700(02)00080-1,,,,,,,,,,,,,,,,,,,,,,
gilmer_algebraic-closure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,2024:04:16 13:26:55-04:00,gilmer_algebraic-closure.pdf,-rw-r--r--,268 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,,,,,,,,
glycerol.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20080120120000Z,,"Kempkes, R., Stofko, E., Lam, K., Snell, E.H.",,,,,,,,,,2008:01:20,,,,,,,,,"The Hauptman-Woodward Medical Research Institute runs a high-throughput crystallization screening service in which macromolecules are screened against 1536 potential crystallization cocktails. Typically, multiple crystallization leads are identified. With a limited amount of sample, the question becomes `How many leads can be optimized and which leads are most likely to produce X-ray diffraction data?'. In order to prioritize the hits for optimization, the amount of glycerol required to successfully cryocool each cocktail has been determined for the cocktails used in the high-throughput screen. Those hit conditions that require the minimum amount of cryoprotectant for successful vitrification will be closer in chemical make-up to the mother liquor. Hence, if the physical properties of the crystals are similar, one could logically prioritize leads that are more likely to produce diffraction based upon the chemical similarity of the native to the cryopreserved mother liquor.",,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:07-04:00,2024:04:16 13:27:08-04:00,2024:04:16 13:27:08-04:00,glycerol.pdf,-rw-r--r--,4.7 MB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,doi:10.1107/S0907444907067613,,,,,,,,,,,,,,en,No,,,,,,,,,True,,,,,,,,,,application/pdf,,,2008:02:13 16:36:13Z,,,,,,,15,,,,,,,,,,1.3,,,,,,,International Union of Crystallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Union of Crystallography,,,,,Copyright (c) 2008 International Union of Crystallography,,,,,,,,,,,,,,,,,,"Acta Cryst (2008). D64, 287-301  [doi:10.1107/S0907444907067613]",,,,"VITRIFICATION, HIGH-THROUGHPUT CRYSTALLIZATION",,,,,,,,Glycerol concentrations required for the successful vitrification of cocktail conditions in a high-throughput crystallization screen,,,research papers,,http://journals.iucr.org/services/termsofuse.html,,,,,,,,,,,,,,,,,
Goodarzi_MatResSocProc_2004.pdf,uuid:addbe7f9-bc2f-458d-bb5f-06627d6e7aa8,,,,,,,,,,,,,,,,,,,,,,,,,,2004:02:05 15:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:a39f8cc9-b952-492a-9a43-4832b3762ceb,,,,,,,,12.70,,,,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,2024:04:16 13:26:48-04:00,Goodarzi_MatResSocProc_2004.pdf,-rw-r--r--,305 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2007:01:08 14:13:08-05:00,,application/pdf,,,2007:01:08 14:13:08-05:00,,,,,,,6,,,,,,,,,,1.4,,,,,,,Acrobat Distiller 5.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
GoodMyersNakhimovsky-Interoperability.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,2024:04:16 13:26:39-04:00,GoodMyersNakhimovsky-Interoperability.pdf,-rw-r--r--,262 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,,,,,,,,
gps_approx.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2018:12:02 12:57:13-05:00,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:56-04:00,2024:04:16 13:26:56-04:00,2024:04:16 13:26:56-04:00,gps_approx.pdf,-rw-r--r--,856 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,2018:12:02 12:57:13-05:00,,,,,,,14,,,,,,,UseOutlines,,,1.5,,,,,,,pdfTeX-1.40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.6362 (1.40.18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
GS_fusion08.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2008:05:06 10:48:03-07:00,2008:05:06 17:48:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:36-04:00,2024:04:16 13:26:36-04:00,2024:04:16 13:26:36-04:00,GS_fusion08.pdf,-rw-r--r--,564 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,2008:05:06 17:48:03Z,,application/pdf,2008:05:06 17:48:03Z,,2008:05:06 10:48:03-07:00,,,,,,,8,,,,,,,,,,1.4,,,,,,,Acrobat Distiller 5.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H12set04.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,2012:02:15 21:17:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,H12set04.pdf,-rw-r--r--,833 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,2012:02:15 21:17:59Z,,,,,,,4,,,,,,,,,,1.4,,,,,,,PDFTron PDFNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hershenov_Outline.pdf,,,,,,,,sandra,,,,,,,,,,,,,,,,,,,2007:10:06 08:26:48-04:00,,sandra,,PScript5.dll Version 5.2,,,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:ecef3bec-c769-4d85-8a69-68172c4e0ec5,,,,,,,,12.70,,,,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,2024:04:16 13:26:24-04:00,Hershenov_Outline.pdf,-rw-r--r--,18 kB,PDF,pdf,,application/pdf,,,,,,,,,,,,,,,,,,,,uuid:7ace5a52-9b3e-492e-b04b-4266f61defb0,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,application/pdf,,,2007:10:06 08:26:48-04:00,,,,,,,4,,,,,,,,,,1.4,,,,,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - Hershenov_Outline.doc,,,,,,,,,,,,,,,,,,,,,,3.1-701
high_mosaicity_ilusion.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,1910:00:71 91:15:23,,3B2 Total Publishing 6.05e/W,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,12.70,,,,2024:04:16 13:27:06-04:00,2024:04:16 13:27:06-04:00,2024:04:16 13:27:06-04:00,high_mosaicity_ilusion.pdf,-rw-r--r--,691 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,,10,,,,,,,,,,1.2,,,,,,,Acrobat Distiller 3.01 for Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en0024 986..995,,,,,,,,,,,,,,,,,,,,,,
