SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,Author,BlueMatrixColumn,BlueTRC,BoundingBox,ChromaticAdaptation,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageHeight,ImageSize,ImageWidth,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,Referrer,Refresh,RenderingIntent,RenditionClass,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit
2021-Turkey-December-English.pdf,,,,,,,,,,,,,,,,,,2023:01:05 23:11:29Z,,,,,,,,,,,,,,,,.,,,12.70,2023:01:05 23:09:19.753Z,2024:04:16 13:53:37-04:00,2024:04:16 13:53:37-04:00,2024:04:16 13:53:37-04:00,2021-Turkey-December-English.pdf,-rw-r--r--,161 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,application/pdf,2023:01:05 23:10:53.883Z,2023:01:05 23:11:29Z,,,7,,7,,,1.4,11.0,8.5,,,Skia/PDF m110 Google Docs Renderer,,,,,,,,,,,,,,,,,,14bf5474375bc74d8cb3df110179eb0d9a2f747d,154620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-Turkey-December-English.pdf,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
2021-Turkey-June-English.pdf,,,,,,,,,,,,,,,,,,2023:01:05 23:11:56Z,,,,,,,,,,,,,,,,.,,,12.70,2023:01:05 23:09:19.753Z,2024:04:16 13:54:07-04:00,2024:04:16 13:54:07-04:00,2024:04:16 13:54:07-04:00,2021-Turkey-June-English.pdf,-rw-r--r--,101 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,application/pdf,2023:01:05 23:11:56.792Z,2023:01:05 23:11:56Z,,,4,,4,,,1.4,11.0,8.5,,,Skia/PDF m110 Google Docs Renderer,,,,,,,,,,,,,,,,,,22508cdf173edff59228eeaa4bcb0530cc87d628,93918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-Turkey-June-English.pdf,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
2021-University-Program-Opportunities.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,2020:09:29 19:29:27Z,Keynote,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:52:47-04:00,2024:04:16 13:52:49-04:00,2024:04:16 13:52:49-04:00,2021-University-Program-Opportunities.pdf,-rw-r--r--,12 MB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2020:09:29 19:29:27Z,,,,,2,,,1.4,,,,Microsoft Corporation,macOS Version 10.15.6 (Build 19G2021) Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cathode Ray Tube Display,,,,,2021 University Program Opportunities,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,
2022-December-Turkish.pdf,,,,,,,,,,,,,,,,,,2022:12:29 20:00:13Z,,,,,,,,,,,,,,,,.,,,12.70,2022:12:29 19:59:08.654Z,2024:04:16 13:52:55-04:00,2024:04:16 13:52:55-04:00,2024:04:16 13:52:55-04:00,2022-December-Turkish.pdf,-rw-r--r--,132 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,No,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,application/pdf,2022:12:29 20:00:13.468Z,2022:12:29 20:00:13Z,,,10,,10,,,1.6,11.0,8.5,,,,,,,,,,,,,,,,,,,,,0b2d875c59307ddcfcd33549ce05e30018a9eadb,128232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-December-Turkish.pdf,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
2022-June-English.pdf,,,,,,,,,,,,,,,,,,2022:06:30 17:45:38Z,,,,,,,,,,,,,,,,.,,,12.70,2022:06:30 17:44:30.690Z,2024:04:16 13:53:04-04:00,2024:04:16 13:53:04-04:00,2024:04:16 13:53:04-04:00,2022-June-English.pdf,-rw-r--r--,103 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,application/pdf,2022:06:30 17:45:38.130Z,2022:06:30 17:45:38Z,,,5,,5,,,1.4,11.0,8.5,,,Skia/PDF m105 Google Docs Renderer,,,,,,,,,,,,,,,,,,cd1502df020a4ac211742712aaa8174cac3911fc,95990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-June-English,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
agreement_for_reinstatement_of_account_created_on_behalf_of_a_minor.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,2018:06:20 17:31:39Z,Word,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:52:12-04:00,2024:04:16 13:52:14-04:00,2024:04:16 13:52:14-04:00,agreement_for_reinstatement_of_account_created_on_behalf_of_a_minor.pdf,-rw-r--r--,23 kB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2018:06:20 17:31:39Z,,,,,1,,,1.3,,,,Microsoft Corporation,Mac OS X 10.13.5 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,Microsoft Word - Agreement for Reinstatement of Account Created on Behalf of a Minor.docx,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,
APM2020.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,2019:08:01 15:52:56Z,Keynote,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:52:06-04:00,2024:04:16 13:52:07-04:00,2024:04:16 13:52:07-04:00,APM2020.pdf,-rw-r--r--,10 MB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2019:08:01 15:52:56Z,,,,,2,,,1.4,,,,Microsoft Corporation,Mac OS X 10.13.6 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,#APM 2020,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,
August_2017_Calendar_important_dates.pdf,,,,,,,,,,,,,,,,,,2017:07:27 19:09:39.000Z,Adobe Illustrator CC 2015 (Macintosh),,,Adobe Illustrator CC 2015 (Macintosh),,,xmp.did:8c0c9e84-56d6-4998-b281-a4d9d1c746dc,xmp.iid:8c0c9e84-56d6-4998-b281-a4d9d1c746dc,uuid:65E6390686CF11DBA6E2D887CEACB407,proof:pdf,,,,,,.,xmp.did:80fc3541-d25b-4ed3-a906-39534ce08f89,,12.70,2020:04:07 02:18:07.467Z,2024:04:16 13:52:32-04:00,2024:04:16 13:52:32-04:00,2024:04:16 13:52:32-04:00,August_2017_Calendar_important_dates.pdf,-rw-r--r--,124 kB,PDF,pdf,"false, false, false, false","Bold, 55 Roman, 56 Italic, 75 Bold","Helvetica Neue, Helvetica Neue LT Pro, Helvetica Neue LT Pro, Helvetica Neue LT Pro","HelveticaNeue.dfont, HelveticaNeueLTPro-55Roman.otf, HelveticaNeueLTPro-56Italic.otf, HelveticaNeueLTPro-75Bold.otf","HelveticaNeue-Bold, HelveticaNeueLTPro-Roman, HelveticaNeueLTPro-It, HelveticaNeueLTPro-Bd","TrueType, Open Type, Open Type, Open Type","12.0d0e2, Version 1.000;PS 001.000;Core 1.0.38, Version 1.000;PS 001.000;Core 1.0.38, Version 1.000;PS 001.000;Core 1.0.38",,application/pdf,,,False,True,,"saved, saved","/, /","xmp.iid:307100e6-1189-4632-8e9e-a7d7c219840b, xmp.iid:80fc3541-d25b-4ed3-a906-39534ce08f89",,"Adobe Illustrator CC 2015 (Macintosh), Adobe Illustrator CC 2015 (Macintosh)","2016:10:05 11:53:46.000-07:00, 2017:07:27 12:09:39.000-07:00",,,,,,,uuid:29b80be8-70e0-5942-9e8f-2f1386c22ae3,,Yes,,,,,,,12.670089,Inches,14.222222,,,,,,,,,2017:07:27 13:28:03.000-07:00,,application/pdf,2017:07:28 17:04:48.187Z,2017:07:27 20:28:03.000Z,,1,1,uuid:65E6390686CF11DBA6E2D887CEACB407,1,,,1.4,12.670083333333332,14.222222222222221,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,,,,proof:pdf,d6f2bba70f55bf7fa16d5a159a92baf872837221,123276,,,,,,,,,,Web,,,"255, 0, 0, 0, 0, 255, 255, 255, 45, 36, 36, 30, 59, 33, 33, 63, 74, 69, 55, 115, 157, 226, 188, 146, 100, 145, 143, 93, 90, 121, 153, 117, 87, 65, 109, 82, 57, 36, 19, 11, 154, 99, 194, 242, 153, 87, 110, 248, 250, 255, 196, 237, 209, 63, 255, 221, 250, 134, 194, 171, 144, 120, 24, 34, 68, 94, 81, 26, 221, 0, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 245, 67, 30, 37, 172, 212",,"255, 0, 0, 255, 255, 255, 0, 0, 39, 28, 90, 147, 176, 238, 224, 198, 181, 146, 104, 181, 169, 171, 113, 49, 20, 45, 39, 0, 20, 30, 178, 134, 99, 71, 156, 124, 98, 76, 56, 33, 128, 191, 184, 161, 2, 141, 231, 201, 180, 255, 75, 124, 95, 208, 227, 214, 248, 119, 184, 242, 224, 190, 46, 93, 23, 36, 138, 23, 169, 142, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 169, 201, 147, 29, 123, 204",,"RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB","255, 0, 255, 255, 0, 0, 0, 255, 193, 237, 241, 247, 251, 252, 217, 140, 57, 0, 0, 34, 0, 41, 0, 46, 27, 102, 147, 158, 212, 237, 199, 153, 115, 83, 198, 166, 140, 117, 96, 66, 246, 23, 255, 29, 79, 255, 255, 113, 199, 255, 121, 163, 0, 255, 151, 204, 245, 101, 170, 165, 104, 255, 216, 244, 160, 224, 0, 20, 95, 249, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 63, 122, 255, 255, 255, 189","White, Black, RGB Red, RGB Yellow, RGB Green, RGB Cyan, RGB Blue, RGB Magenta, R=193 G=39 B=45, R=237 G=28 B=36, R=241 G=90 B=36, R=247 G=147 B=30, R=251 G=176 B=59, R=252 G=238 B=33, R=217 G=224 B=33, R=140 G=198 B=63, R=57 G=181 B=74, R=0 G=146 B=69, R=0 G=104 B=55, R=34 G=181 B=115, R=0 G=169 B=157, R=41 G=171 B=226, R=0 G=113 B=188, R=46 G=49 B=146, R=27 G=20 B=100, R=102 G=45 B=145, R=147 G=39 B=143, R=158 G=0 B=93, R=212 G=20 B=90, R=237 G=30 B=121, R=199 G=178 B=153, R=153 G=134 B=117, R=115 G=99 B=87, R=83 G=71 B=65, R=198 G=156 B=109, R=166 G=124 B=82, R=140 G=98 B=57, R=117 G=76 B=36, R=96 G=56 B=19, R=66 G=33 B=11, Twitter Light Pink, Twitter Dark Green, Twitter Extra Light Pink, Twitter Dark Blue, Twitter Extra Dark Purple, Twitter Light Orange, Twitter Extra Light Yellow, Twitter Light Blue, Twitter Extra Light Purple, Twitter White, Twitter Dark Purple, Twitter Light Purple, Twitter Extra Dark Blue, Twitter Light Yellow, Twitter Extra Light Blue, Twitter Extra Light Grey, Twitter Extra Extra Light Grey, Twitter Dark Grey, Twitter Light Grey, Twitter Extra Light Green, Twitter Light Green, Twitter Extra Light Orange, Twitter Extra Dark Orange, Twitter Dark Orange, Twitter Extra Dark Pink, Twitter Dark Pink, Twitter Extra Dark Green, Twitter Black, Twitter blue - 55acee, Twitter Extra Dark Yellow, R=0 G=0 B=0, R=26 G=26 B=26, R=51 G=51 B=51, R=77 G=77 B=77, R=102 G=102 B=102, R=128 G=128 B=128, R=153 G=153 B=153, R=179 G=179 B=179, R=204 G=204 B=204, R=230 G=230 B=230, R=242 G=242 B=242, R=63 G=169 B=245, R=122 G=201 B=67, R=255 G=147 B=30, R=255 G=29 B=37, R=255 G=123 B=172, R=189 G=204 B=212","100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS",,"Default Swatch Group, Grays, Web Color Group","0, 1, 1",,,JPEG,224,"(Binary data 15398 bytes, use -b option to extract)",256,Holiday_2016_Calendar_important_dates,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
baseball-twitter-marketing-insight-japan-momentinsight.pdf,,,,,,,,,,,,,,,,,,2019:08:13 07:48:14Z,Keynote,,,Keynote,,,,,,,,,,,,.,uuid:1694d925-90bf-e849-bcea-536fe64493e3,,12.70,,2024:04:16 13:55:59-04:00,2024:04:16 13:55:59-04:00,2024:04:16 13:55:59-04:00,baseball-twitter-marketing-insight-japan-momentinsight.pdf,-rw-r--r--,1978 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,uuid:7a74d5cb-0e6c-214a-8936-0a2075d73e4c,,Yes,,,,,,,,,,,,,,,,,,2019:10:18 09:36:51+09:00,,application/pdf,,2019:10:18 09:36:51+09:00,,,,,14,,,1.6,,,,,Mac OS X 10.13.4 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffeb19c7-e13a-42cb-83ff-7a7f6e574d62,,,,,,,,"Adobe XMP Core 5.6-c016 91.163616, 2018/10/29-16:58:49        "
blank-tweets.pdf,,,,,,,,,,,,,,,,,,2022:03:07 08:36:19-08:00,Adobe InDesign 17.1 (Macintosh),,,Adobe InDesign 17.1 (Macintosh),,,xmp.did:4e5ef907-7011-b945-96cc-98df5a56a51c,xmp.iid:100050d1-131a-48ba-833a-96a699081561,xmp.did:4e5ef907-7011-b945-96cc-98df5a56a51c,default,,,,,,.,xmp.id:78543ced-c0c5-43d1-a730-9d06b675e6e1,,12.70,,2024:04:16 13:54:38-04:00,2024:04:16 13:54:38-04:00,2024:04:16 13:54:38-04:00,blank-tweets.pdf,-rw-r--r--,769 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,No,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 17.1 (Macintosh),2022:03:07 08:36:19-08:00,,,,,,,uuid:ce775a7b-ba7b-6244-a54c-2327aa2bab99,en-US,No,,,,,,,,,,,,,,,,,,2022:09:15 10:38:26-07:00,,application/pdf,,2022:09:15 10:38:26-07:00,,,,xmp.did:4e5ef907-7011-b945-96cc-98df5a56a51c,12,,,1.7,,,,,Adobe PDF Library 16.0.5,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,"Adobe XMP Core 7.1-c000 79.cb7c5a1, 2022/04/14-05:22:35        "
Bloomberg-Twitter-Data-Research-Report.pdf,,,,,,,,,,,,,,,,,,2016:11:08 10:41:16-05:00,Adobe InDesign CC 2015 (Macintosh),,,Adobe InDesign CC 2015 (Macintosh),,,xmp.did:c2fe133a-02c2-469b-91f6-c3e23ff0fe51,xmp.iid:03d3b280-cde5-47d1-a9d5-7f6507c8320c,xmp.did:20A820C34C206811871FBB280401C767,default,,,,,,.,xmp.id:9b1e6469-ba74-4e20-85f1-ff0d9b7a57b4,,12.70,,2024:04:16 13:54:43-04:00,2024:04:16 13:54:44-04:00,2024:04:16 13:54:44-04:00,Bloomberg-Twitter-Data-Research-Report.pdf,-rw-r--r--,1459 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2015 (Macintosh),2016:11:08 10:41:16-05:00,,,,,,,uuid:aa7a795d-3787-48df-b788-1557df961439,,Yes,,,,,,,,,,,,,,,,,,2016:11:15 09:40:03-05:00,,application/pdf,,2016:11:15 09:40:03-05:00,,,,xmp.did:20A820C34C206811871FBB280401C767,12,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,,,,proof:pdf,,,184893328,Berthold Akzidenz Grotesk BE,PostScript,184893328,Adobe Systems,510806,33172,AkzidenzGroteskBE-Bold,001.000,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
BrandPlaybook_ENGB.pdf,,,,,,,,,,,,,,,,,,2016:06:27 10:59:31Z,Keynote,,,,,,,,,,,,,,,.,,,12.70,,2024:04:16 13:51:53-04:00,2024:04:16 13:51:59-04:00,2024:04:16 13:51:59-04:00,BrandPlaybook_ENGB.pdf,-rw-r--r--,41 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,application/pdf,,2016:06:27 10:59:31Z,,,,,44,,,1.4,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brand_Playbook__Q2'16_UK.key,,,,,,,,
Brand_Playbook_FR.pdf,,,,,,,,,,,,,,,,,,2016:06:03 10:43:20.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,,,12.70,2016:07:28 22:44:07.454Z,2024:04:16 13:51:59-04:00,2024:04:16 13:52:02-04:00,2024:04:16 13:52:02-04:00,Brand_Playbook_FR.pdf,-rw-r--r--,45 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,2016:06:03 10:43:20.000Z,,application/pdf,2016:09:07 00:59:49.848Z,2016:06:03 10:43:20.000Z,,,44,,44,,,1.4,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,2096046f4b233a1c28dd0afd672a63c71e1dc236,44517719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandPlaybook_FR,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
BuildYourBrand_Playbook_DE.pdf,,,,,,,,,,,,,,,,,,2016:07:22 16:06:11.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,,,12.70,2016:08:09 21:37:13.043Z,2024:04:16 13:51:51-04:00,2024:04:16 13:51:51-04:00,2024:04:16 13:51:51-04:00,BuildYourBrand_Playbook_DE.pdf,-rw-r--r--,12 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,2016:07:22 16:06:11.000Z,,application/pdf,2016:09:07 00:58:37.735Z,2016:07:22 16:06:11.000Z,,,44,,44,,,1.4,,,,,Mac OS X 10.11.6 Quartz PDFContext,,,,,,,,,,,,,,,,,,be2bc114507457c1b587657387df57c4bf12a720,12501319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandPlaybook_DE,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
BuildYourBrand_Playbook_ES.pdf,,,,,,,,,,,,,,,,,,2016:06:03 10:44:19.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,,,12.70,2016:08:09 21:37:28.176Z,2024:04:16 13:51:52-04:00,2024:04:16 13:51:53-04:00,2024:04:16 13:51:53-04:00,BuildYourBrand_Playbook_ES.pdf,-rw-r--r--,40 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,2016:06:03 10:44:19.000Z,,application/pdf,2016:09:07 01:02:02.436Z,2016:06:03 10:44:19.000Z,,,44,,44,,,1.4,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,14fde8649dc8886b95e6ba183c933ea3af8abe04,40144627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandPlaybook_ES,,,,,,,,"Adobe XMP Core 5.5-c021 79.153613, 2013/07/11-05:21:54        "
Calendar2020-TwitterMktgES.pdf,,,,,,,,,,,,,,,,,,2019:12:04 15:27:43-08:00,Adobe InDesign CC 14.0 (Macintosh),,,Adobe InDesign CC 14.0 (Macintosh),,,xmp.did:e7283866-e6f0-4dde-86d1-11836e711675,xmp.iid:15710d77-1a53-4726-b21c-81886bff43c7,xmp.did:987dcd00-ff71-4acb-a3c8-40eb82dd524f,default,,,,,,.,xmp.id:bc58f2e5-ab79-4272-b499-d802f5d89f19,,12.70,,2024:04:16 13:53:04-04:00,2024:04:16 13:53:05-04:00,2024:04:16 13:53:05-04:00,Calendar2020-TwitterMktgES.pdf,-rw-r--r--,3.4 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 14.0 (Macintosh),2019:12:04 15:27:43-08:00,,,,,,,uuid:e0d93890-9767-2d4a-98bd-02f66d951110,en-US,Yes,,,,,,,,,,,,,,,,,,2019:12:04 15:27:49-08:00,,application/pdf,,2019:12:04 15:27:49-08:00,,,,xmp.did:987dcd00-ff71-4acb-a3c8-40eb82dd524f,14,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,"Adobe XMP Core 5.6-c145 79.163499, 2018/08/13-16:40:22        "
